"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_135,Intercept]",16.7153108853471,0.178339473722576,11.5058261075427,-5.33594396360332,8.94875585975205,16.5109645294812,24.2186768856858,39.476630850406,4162.3696928314,1.00125628529006
"r_ID__Hmax[ID_136,Intercept]",25.9409034283973,0.124766725654028,9.51531738588303,7.96405415402518,19.4349785834362,25.8463059283679,32.360034157424,44.919834725866,5816.32950802131,0.999920935146488
"r_ID__Hmax[ID_137,Intercept]",-3.87643243350809,0.429348864285974,13.4482227219686,-25.8300103054811,-13.1366788413321,-5.75596737141018,3.55994411844163,28.1516230310911,981.090677950897,1.00469687770031
"r_ID__Hmax[ID_138,Intercept]",4.1507382912898,0.0910332276257956,9.10332276257956,-13.1545915976103,-2.15652543352115,3.95149179523154,10.2893476252396,22.4212385841249,10000,1.00068130305304
"r_ID__Hmax[ID_139,Intercept]",-16.1931910702502,0.163315459874409,10.4471120466239,-36.1293505308104,-23.3704599905313,-16.4990696715234,-9.37575159403342,5.23420318399287,4092.02151890119,1.00046844149223
"r_ID__Hmax[ID_14,Intercept]",12.7974286898335,0.100791172352292,10.0791172352292,-6.68921921377967,5.91780738625609,12.8114262695257,19.5717718046744,32.7539123048699,10000,0.999839485253481
"r_ID__Hmax[ID_142,Intercept]",-20.1150528507489,0.116411178765749,9.24734642906204,-37.5449141502705,-26.436213982629,-20.2853276792002,-13.9538773347342,-1.36086931063489,6310.22553424256,1.00078695152484
"r_ID__Hmax[ID_143,Intercept]",8.27097672721041,0.127881926950927,8.57283865780334,-8.11132662761524,2.49758597067518,8.22394626281117,13.9564549286424,25.5296262521696,4493.97815754278,1.00021939714796
"r_ID__Hmax[ID_144,Intercept]",-1.87140078218171,0.0848795824818667,8.48795824818667,-17.9717195337485,-7.67542039013767,-2.04914373691267,3.76609877387825,15.130507382468,10000,1.00090181525568
"r_ID__Hmax[ID_147,Intercept]",-7.1550042094541,0.13978765542726,9.04404617124609,-24.3860270667308,-13.324752266429,-7.26486800106799,-1.12269879382674,11.1059229446974,4185.89085419863,1.00061809618801
"r_ID__Hmax[ID_148,Intercept]",-7.06993173182698,0.0943612579383972,9.43612579383972,-24.9444387437083,-13.6454138176403,-7.29343951793705,-0.779825625160985,11.827324684393,10000,1.00180463356437
"r_ID__Hmax[ID_15,Intercept]",23.7925531271331,0.110432139975694,11.0432139975694,2.49156460745198,16.3621923288719,23.6279548396093,31.0493294605617,46.1646864246504,10000,1.00038288789166
"r_ID__Hmax[ID_152,Intercept]",26.3446412708456,0.137211609390335,9.57661543469992,8.19115478924075,19.8829856930579,26.2298688069636,32.709179878233,45.2525638710624,4871.27198925165,1.00043306946913
"r_ID__Hmax[ID_153,Intercept]",20.0627735142084,0.155369603716203,9.84551422419582,1.12841405061774,13.3806839717275,19.8767336144283,26.6402937841357,39.7317010307578,4015.54680005201,1.00131085920905
"r_ID__Hmax[ID_154,Intercept]",-51.7592620351126,0.170963616963864,10.5052605615315,-70.8135004022874,-58.9799970347121,-52.2151644599439,-45.0197455320131,-30.1347226068401,3775.77635671103,1.00043316138453
"r_ID__Hmax[ID_155,Intercept]",5.57669576093903,0.125805990406507,9.40521582248047,-12.5495202809089,-0.75162279196203,5.30445343756017,11.6721436649042,25.1240582880652,5589.01003609627,1.00083878867375
"r_ID__Hmax[ID_156,Intercept]",2.78769435989104,0.190048719669164,10.5841160206418,-17.6612655912064,-4.24763867155537,2.57492307763993,9.5159634455281,24.6277994000742,3101.55357463163,1.00113550709111
"r_ID__Hmax[ID_157,Intercept]",-15.4859761557733,0.174431677190516,11.1400130415168,-36.107994187869,-23.2183331727832,-15.8327569334444,-8.04004018999085,7.48254702367823,4078.68987943662,1.0007694941733
"r_ID__Hmax[ID_158,Intercept]",17.991119317617,0.130304449483403,9.60573147260442,-0.539789097627574,11.5428274846477,17.8865537875472,24.3585599284079,37.1230749302208,5434.28476175927,1.00063012290861
"r_ID__Hmax[ID_16,Intercept]",15.9780458326259,0.134825202181756,10.0700074782541,-3.32420426571022,9.09418810047436,16.0085216684073,22.6747208551973,35.6175682915927,5578.49984953703,1.00007846613499
"r_ID__Hmax[ID_160,Intercept]",25.8100138711025,0.0947230086617643,9.47230086617643,7.40726435893402,19.3937906016096,25.6524038572294,32.0922464660273,44.6938743873506,10000,1.00046659530395
"r_ID__Hmax[ID_161,Intercept]",9.01563982494032,0.0972784176778349,9.7278417677835,-9.45843561241556,2.32048131578227,8.89862323159944,15.5089111743244,28.501183818174,10000,1.00034674504482
"r_ID__Hmax[ID_163,Intercept]",-0.0511565026734947,0.0925704496878157,9.25704496878157,-17.7181152095732,-6.25472883268764,-0.295583184194699,6.09680722152773,18.5367331583137,10000,1.00060521623228
"r_ID__Hmax[ID_165,Intercept]",0.422615325146996,0.162913800747766,11.1968325651485,-20.8635617922734,-7.18665454646961,0.230526000876432,7.86452959985837,22.8227136456846,4723.61633972048,1.0000318647654
"r_ID__Hmax[ID_166,Intercept]",5.74397881440935,0.0856476481962853,8.56476481962853,-10.5123702423496,-0.0344368666867188,5.48234425098621,11.4316709979993,22.7929423516522,10000,1.00036469278222
"r_ID__Hmax[ID_169,Intercept]",-20.2505024008935,0.137691264777283,9.74252564766353,-38.6352877426376,-26.7302720847756,-20.5703790061287,-14.0005062401116,-0.0348168993282315,5006.45523296551,1.00036152281714
"r_ID__Hmax[ID_17,Intercept]",12.6769167636682,0.126860314231789,9.39830273912708,-5.16045154176091,6.27646986917149,12.5754967698998,18.7913006083823,32.0297607974543,5488.41945712717,1.00038677624424
"r_ID__Hmax[ID_170,Intercept]",-4.01882252158327,0.146820839040447,10.0823408992548,-22.841300008628,-10.8080826839936,-4.45799353939043,2.43930236928374,16.9757160843016,4715.71284661548,1.00163639836148
"r_ID__Hmax[ID_171,Intercept]",-1.86519758036223,0.0906628884516622,9.06628884516622,-19.1819515404599,-8.11235919395633,-2.01750443877881,4.29269188036266,16.5474231531249,10000,1.00062651739972
"r_ID__Hmax[ID_172,Intercept]",-8.91992121380814,0.147260665174223,9.32692240508243,-26.9293814771302,-15.3060713018556,-9.10806343881966,-2.79867907787938,9.67002555101015,4011.46688739534,1.00026077614184
"r_ID__Hmax[ID_174,Intercept]",-8.09399439342979,0.091497938520735,9.1497938520735,-25.9311976764086,-14.3116978874981,-8.26452573939736,-2.1411067992751,10.585505298296,10000,0.999949414341204
"r_ID__Hmax[ID_175,Intercept]",-12.9019573807416,0.147640302449405,9.3855276870464,-30.9626414336185,-19.3766990144519,-12.9959699545125,-6.72228499449123,5.67901906012558,4041.17388655003,1.00015611235962
"r_ID__Hmax[ID_176,Intercept]",-11.6637194863422,0.138219049715711,8.94395712306187,-28.3049112546886,-17.7928840104005,-11.9216467728519,-5.79045108212273,6.27818993862597,4187.19909623755,1.0006858977194
"r_ID__Hmax[ID_177,Intercept]",-10.518924981626,0.10459574775892,10.459574775892,-30.698704997809,-17.4626527891554,-10.5831597334716,-3.67502144060649,10.7787268137507,10000,1.00052203087739
"r_ID__Hmax[ID_18,Intercept]",10.2305685635957,0.135364435443381,10.2556069931796,-9.69422691520864,3.23946438520111,10.2180148470884,17.0851759378191,30.413269288857,5740.02239746757,1.00000103716142
"r_ID__Hmax[ID_180,Intercept]",-30.7044718736684,0.101783757246507,10.1783757246507,-50.0880418930521,-37.6145475059052,-31.0352152913942,-23.8637051152915,-10.0619329461354,10000,0.999893513818079
"r_ID__Hmax[ID_181,Intercept]",-43.1618068644392,0.212019209922029,11.5262502065526,-63.5218051954414,-51.2652219976769,-43.835327161422,-36.1634444666786,-18.1764492294041,2955.46392086327,1.00077719667015
"r_ID__Hmax[ID_186,Intercept]",-19.8995630058366,0.0946398291939915,9.46398291939915,-38.3755332512182,-26.2632993561495,-20.1024604233877,-13.7055224464032,-0.830343476680047,10000,1.00057510473967
"r_ID__Hmax[ID_189,Intercept]",5.77222400446775,0.119778157602182,9.10593061870582,-12.065767150375,-0.374075263221585,5.6767384006259,11.9232819178458,23.7390831679433,5779.54190153595,0.999746579601384
"r_ID__Hmax[ID_19,Intercept]",-8.54036999742966,0.0893680922076082,8.93680922076082,-25.7036837094492,-14.6177777586823,-8.75606108500927,-2.58401640577646,9.05134633267919,10000,1.0005603062679
"r_ID__Hmax[ID_191,Intercept]",36.9563096636099,0.114499850394445,9.3882476223943,18.7713340239309,30.5186814551694,36.8651180546991,43.1239322582551,55.8494808018409,6722.93997024925,0.999851594698875
"r_ID__Hmax[ID_192,Intercept]",-88.3022568496814,0.155667417673005,11.6908754277239,-109.630644230176,-96.4984039269625,-88.8418178706496,-80.8499269772318,-63.9069104951486,5640.25349959652,1.0007118547543
"r_ID__Hmax[ID_197,Intercept]",-17.2955533891338,0.139436343374484,9.98077836721031,-36.3858629971966,-24.0243896887317,-17.5402531048948,-10.7674438605379,2.83946089713809,5123.6193034304,1.00145115847377
"r_ID__Hmax[ID_198,Intercept]",-25.1850166595082,0.156716330870467,10.7826497607468,-45.6800412211938,-32.5580607945828,-25.4690455659007,-17.9896101495879,-3.07894588916191,4733.93714495562,1.00018070302426
"r_ID__Hmax[ID_199,Intercept]",5.65704279212193,0.130594081083984,9.26870076486425,-12.1055206026085,-0.497538222410425,5.55359367613324,11.64737942184,24.4246907769969,5037.21786688593,1.00008307436391
"r_ID__Hmax[ID_2,Intercept]",33.4053127396707,0.115118752086545,9.5100491519664,15.1775881268946,26.9080631007647,33.3584801904483,39.6059843838332,52.2706149958502,6824.53989502782,1.00009956045063
"r_ID__Hmax[ID_20,Intercept]",17.5647592475715,0.100935297266705,10.0935297266705,-1.5496614733351,10.6438273624761,17.4295690542122,24.2518951111011,37.7304221325471,10000,1.00007446829332
"r_ID__Hmax[ID_201,Intercept]",0.35652471649954,0.1426343154407,10.2689613235199,-18.8880374186213,-6.76085281171675,0.167946209634667,6.847060284047,21.4258716568362,5183.28384432685,1.00021756634011
"r_ID__Hmax[ID_202,Intercept]",-33.5555343155475,0.0930275071013008,9.30275071013008,-51.3390061616104,-40.0285499960305,-33.6419448702196,-27.3181290110836,-14.9588262122738,10000,1.00048636127689
"r_ID__Hmax[ID_207,Intercept]",-32.7655869119803,0.162391127948381,11.099358721475,-54.0123471228446,-40.4152798742077,-32.9683184496358,-25.3943985248197,-10.4454972777122,4671.65947184296,1.00051620067486
"r_ID__Hmax[ID_208,Intercept]",4.04988989513605,0.169535214868936,11.2415450593029,-17.5876227365755,-3.47615167104405,3.88942372271422,11.3767390692093,26.3644602413418,4396.75401778587,1.00162510183632
"r_ID__Hmax[ID_21,Intercept]",8.25849698819565,0.116165514803283,8.87448491882597,-8.64436311394185,2.23589927077946,8.20153761819837,14.0503437487969,26.1785206686711,5836.22287700523,1.00131474162108
"r_ID__Hmax[ID_212,Intercept]",10.5895657651081,0.0906600994863979,9.06600994863979,-6.71981663451521,4.46924053358261,10.6460182729223,16.469696345741,28.8411604923798,10000,1.0012817024119
"r_ID__Hmax[ID_214,Intercept]",0.117836017610321,0.130365773033755,9.83924075894978,-18.5868007254204,-6.56870043031315,-0.0599351939398107,6.65904932070689,20.1315147493623,5696.34135528251,1.00062853919458
"r_ID__Hmax[ID_217,Intercept]",-42.2651584309831,0.157207190090339,10.5684429092457,-61.9671798142444,-49.5751923795516,-42.6000054064393,-35.1964827284237,-21.033376444686,4519.36274198155,1.00008470330199
"r_ID__Hmax[ID_223,Intercept]",-10.2671144384468,0.12716001515264,9.45019806460108,-28.4746245561813,-16.7699035047089,-10.4889554705194,-3.97668824310337,8.88759722800426,5523.07168160438,1.00021745958049
"r_ID__Hmax[ID_224,Intercept]",-33.9827390361378,0.108526907780324,10.8526907780324,-54.6248860879765,-41.4740565086063,-34.3489017546381,-26.5429112322077,-12.1414293497924,10000,1.00003083938058
"r_ID__Hmax[ID_227,Intercept]",-30.005601261201,0.125741816496366,9.90960796008694,-49.0145468839821,-36.7776748205376,-30.1291670378612,-23.4621549196579,-9.91754990257902,6210.88498491911,1.00007123962889
"r_ID__Hmax[ID_23,Intercept]",-0.240803652035266,0.101052615845369,10.1052615845369,-19.6639259736199,-7.02748126707525,-0.400653718817644,6.38231648978993,19.8710689168871,10000,1.0003260117271
"r_ID__Hmax[ID_231,Intercept]",-17.7037177384126,0.0886374236371286,8.86374236371286,-34.3882414099219,-23.8590632661807,-17.8625353470573,-11.8130206846875,0.186036399883013,10000,1.0009070991008
"r_ID__Hmax[ID_234,Intercept]",-18.4967042121029,0.103842917157973,10.3842917157973,-38.7531628258927,-25.3842610853096,-18.6622970029364,-11.6992241213592,2.26597645583251,10000,1.00016511045161
"r_ID__Hmax[ID_24,Intercept]",5.11051509111084,0.093621877434126,9.3621877434126,-12.5425875193172,-1.34491664553538,5.03468255297929,11.3597947310267,24.1668400518894,10000,1.00118361679961
"r_ID__Hmax[ID_25,Intercept]",-8.8006546371145,0.121337334609783,9.13222593894285,-26.2105824118118,-15.1859821425747,-8.94073889209345,-2.70621210243218,9.53558101850033,5664.53669091112,1.00000823132403
"r_ID__Hmax[ID_26,Intercept]",20.2117587619885,0.137048153802491,9.45331104904911,1.7987428178962,13.9440196439538,20.2527412285343,26.4445281485216,39.0098231588603,4757.96800322042,1.00039228793743
"r_ID__Hmax[ID_27,Intercept]",12.0872306543898,0.0914702852611636,9.14702852611636,-5.62184491921013,5.86976082077129,11.9647248679369,18.1636576680341,30.4847790920248,10000,1.00090607574057
"r_ID__Hmax[ID_28,Intercept]",33.7947753821136,0.108648682558496,10.8648682558496,12.7161726369928,26.4708592567276,33.5624694880996,40.8411280041661,55.9846636145079,10000,1.00138165743721
"r_ID__Hmax[ID_29,Intercept]",19.346274133478,0.132111735186485,9.80945311164496,0.643039377086706,12.6224362783331,19.193219445694,25.8342379483214,38.987751068815,5513.23872304489,1.00016660178222
"r_ID__Hmax[ID_3,Intercept]",2.01753436375511,0.13765681156772,9.31918740280322,-15.8286250741597,-4.24453048129591,1.857245316771,8.15645040368524,20.9768275427885,4583.114191709,0.999932319936803
"r_ID__Hmax[ID_30,Intercept]",-1.84932839354424,0.0883867441457258,8.83867441457258,-18.6271890990524,-7.88052916213165,-2.03366591272045,3.90999941253387,15.89452752342,10000,1.00042893914916
"r_ID__Hmax[ID_32,Intercept]",8.36953275741456,0.146066339756015,9.86431953062598,-10.3624375439338,1.63106652345646,8.20991042018915,14.8785632675794,28.2789090298029,4560.72588466453,1.00228180666885
"r_ID__Hmax[ID_34,Intercept]",3.04605497173335,0.134500550791776,10.183604767425,-16.4690802131883,-3.92707767703387,2.78528707097306,9.80983509370949,23.7435980132553,5732.64364460258,1.0006809702052
"r_ID__Hmax[ID_35,Intercept]",2.47679018838052,0.09861009017724,9.861009017724,-16.8459327384349,-4.25610983294839,2.33473625949877,9.13570120919625,22.2365466952351,10000,1.00104484402323
"r_ID__Hmax[ID_36,Intercept]",15.8837579320244,0.113187820855068,9.2834214527127,-2.02399072330157,9.48974742614156,15.7467872277691,22.125227808212,34.2229094734015,6726.92734181402,1.00094717046525
"r_ID__Hmax[ID_37,Intercept]",14.0885501737954,0.132412026253354,9.97055249759363,-5.26752395210537,7.36352954037106,13.940182732286,20.5576265523943,34.6014734835772,5670.0068829287,0.999927447301924
"r_ID__Hmax[ID_38,Intercept]",2.93134106800759,0.123049721434773,9.12042143289632,-14.6156061146882,-3.18297293521976,2.86844529844284,8.97545566521986,21.1606515664399,5493.74558340671,1.00008657717328
"r_ID__Hmax[ID_39,Intercept]",8.26679016033284,0.10166749321217,10.166749321217,-11.8498768938911,1.40153173167671,8.18282013322431,15.0282228619768,28.4734137650347,10000,1.00060865853314
"r_ID__Hmax[ID_4,Intercept]",3.99344667169804,0.15672424898654,9.73848867080355,-14.5546318941913,-2.53116423160563,3.72033619978048,10.1460611526706,24.1030077583575,3861.09717461068,1.00181716455097
"r_ID__Hmax[ID_40,Intercept]",4.28101057072391,0.147115914949369,10.5624433890944,-15.8029017256808,-2.91259946996125,4.11269444450695,11.3704208235979,25.4318309839528,5154.77216121001,0.999875698842268
"r_ID__Hmax[ID_41,Intercept]",0.152319726265657,0.12126769377898,9.37305594363417,-17.8649455171118,-6.16783393123277,0.00836757180802691,6.2668167500755,19.2482615054111,5974.09578417685,1.00110891095301
"r_ID__Hmax[ID_42,Intercept]",27.0659588487882,0.131764453226151,9.87132853314563,8.26162247327928,20.3309374462887,26.9329794373075,33.5430953277313,46.8898423742382,5612.47841648511,1.00045584734465
"r_ID__Hmax[ID_45,Intercept]",28.363889573998,0.197833061199887,11.0261634581399,8.07566699776206,20.6927261500447,27.7389759193286,35.6614880567588,51.5677461134116,3106.35517379137,1.00121658884422
"r_ID__Hmax[ID_47,Intercept]",-8.9324354599023,0.166393110697581,11.5424612971681,-30.6940630665637,-16.8743776290702,-9.14878597427781,-1.28873991204621,14.3006896676149,4812.00613322673,1.00054537280603
"r_ID__Hmax[ID_48,Intercept]",10.0918538251894,0.134977863979165,10.4375090473382,-9.72508625955735,3.08769507723509,9.87968279687464,16.9997544893992,31.2244491154202,5979.55173241892,0.999966989503979
"r_ID__Hmax[ID_49,Intercept]",16.3924896660218,0.106156947359585,10.6156947359585,-4.22744521728502,9.08919574459876,16.1647824137729,23.4818726938014,37.6626788523803,10000,1.0010966612608
"r_ID__Hmax[ID_50,Intercept]",4.28802465143613,0.147773977697778,10.0591624222142,-15.0799644869906,-2.65681736241666,4.3950841487992,11.1447843117519,24.2208802668085,4633.69787991035,1.00037739754412
"r_ID__Hmax[ID_51,Intercept]",8.9375225363488,0.0894741489833117,8.94741489833117,-8.35539542945031,2.91906778400761,8.64240687635614,14.9177132283941,27.0909644489336,10000,1.00027232006369
"r_ID__Hmax[ID_52,Intercept]",8.73680348360055,0.111370296668361,8.35156978108972,-7.38670743348602,2.90379683748638,8.49411348655024,14.306555911859,25.5088907144234,5623.38056126364,1.0008837480332
"r_ID__Hmax[ID_53,Intercept]",5.34925373459986,0.174776943676607,11.1413772512084,-16.1169742360793,-2.10132724052718,5.06189618000683,12.6424438142989,27.6016074162004,4063.58621662101,1.00030083502619
"r_ID__Hmax[ID_55,Intercept]",-35.5563604436977,0.141782810027396,9.26967872483222,-52.9458986129084,-41.9776751710789,-35.7986629869674,-29.4787336066625,-16.3513019703108,4274.4693335519,1.00043155249716
"r_ID__Hmax[ID_56,Intercept]",-4.54497272172654,0.138539428649473,10.5365799230193,-24.2650808049887,-11.7132523290947,-4.81262483948996,2.13659722960721,17.5409195131004,5784.32314415648,1.00057270699643
"r_ID__Hmax[ID_57,Intercept]",20.5479011841757,0.167660683884603,11.1786790645844,-0.593530258293369,12.8279796011112,20.2520966305027,27.8880447645208,43.1262669073349,4445.47844918096,1.00148431701871
"r_ID__Hmax[ID_58,Intercept]",-5.96548132483946,0.113053713803906,11.3053713803906,-28.1323354000907,-13.4448879029429,-6.05235559017716,1.572363504452,16.3902760653071,10000,1.00007938027885
"r_ID__Hmax[ID_59,Intercept]",16.1170470288745,0.089716836253072,8.9716836253072,-1.1328031115754,10.0328878737735,15.9316944927868,22.1861206207981,34.0673738664212,10000,1.00000965426358
"r_ID__Hmax[ID_6,Intercept]",52.0080911543702,0.10630536787339,10.630536787339,30.8627598286287,44.9842432968567,51.8682935789859,58.9533985232641,73.2204655325314,10000,1.00055028839134
"r_ID__Hmax[ID_60,Intercept]",-5.7003697570599,0.129050218990052,10.0681397138867,-25.0402427213444,-12.5347506095792,-5.85314416284644,0.861546180222579,14.7322600898558,6086.68708552764,1.00122576121699
"r_ID__Hmax[ID_61,Intercept]",4.93064128500621,0.104304470059353,10.4304470059353,-15.0488649771593,-2.18872016265868,4.70729650890637,11.8395905670531,25.9175771875855,10000,1.00011743524147
"r_ID__Hmax[ID_62,Intercept]",26.9161272324517,0.12432652871795,12.432652871795,2.58556480785046,18.5023994742195,27.0216014091431,35.0884669235408,51.5061738154812,10000,1.00000409199686
"r_ID__Hmax[ID_63,Intercept]",-4.75185899905089,0.107338555287477,10.7338555287477,-25.3369381202416,-12.0285696468421,-5.02795574434055,2.38396628370308,16.9500036846136,10000,1.00012154452456
"r_ID__Hmax[ID_64,Intercept]",14.5151802661602,0.145523329721024,10.1059014309798,-4.99803091627111,7.67905353427466,14.3238234556124,21.3636353545903,34.4062671049345,4822.64028293407,0.999862199655139
"r_ID__Hmax[ID_65,Intercept]",28.0345161489492,0.147188131455795,9.69876726910892,9.19649104554011,21.4444425560814,27.9415907125478,34.4202872679063,47.505509417842,4341.97673727931,1.00002633042284
"r_ID__Hmax[ID_67,Intercept]",9.11173037986178,0.143015436400947,9.64205810435467,-8.76032471209216,2.43876507433605,8.96581253472426,15.3993737683504,28.4495809377796,4545.41621852575,1.00123002166731
"r_ID__Hmax[ID_68,Intercept]",-10.6261174211088,0.142190782864852,10.0251097148089,-29.383081205691,-17.4479932385646,-10.9563514362111,-4.16737623682478,10.1098909784223,4970.90402114803,1.00067845595362
"r_ID__Hmax[ID_69,Intercept]",-42.4055101236977,0.210729151256431,11.7938460657702,-63.253524928827,-50.5737399967847,-43.1657185242007,-35.1890974909295,-16.663972095197,3132.28790945253,1.0015879848108
"r_ID__Hmax[ID_7,Intercept]",6.3271307825942,0.104252291823385,10.4252291823385,-13.686170995118,-0.86850338015304,6.07632774510808,13.4235038427796,27.2505119962923,10000,1.00008025462948
"r_ID__Hmax[ID_72,Intercept]",-43.8030446213595,0.0821745325312489,8.21745325312489,-59.6079717983222,-49.3665475680198,-43.8332616147233,-38.2566378992266,-27.5464944665009,10000,1.00123760982614
"r_ID__Hmax[ID_73,Intercept]",12.3671341050313,0.16085355364932,10.6227487971135,-7.53845433315396,5.01844022370716,12.0462500844286,19.2960163512157,34.0697346814963,4361.26527132396,1.00054477007409
"r_ID__Hmax[ID_74,Intercept]",0.0487165520959038,0.130184351446138,9.49547736710169,-17.9513641031715,-6.45262785435637,-0.114076357752609,6.29461885968881,19.0893809565445,5320.05397144725,1.00088435970795
"r_ID__Hmax[ID_75,Intercept]",-40.8892314225076,0.153959578839337,10.197364446022,-59.8831267599405,-47.9741160257541,-41.2317803512536,-34.4418801979992,-19.6964599166813,4386.94766133801,1.00100374646173
"r_ID__Hmax[ID_76,Intercept]",-20.3690414870864,0.138101472617513,8.96875609394524,-37.5819840638824,-26.5813301512949,-20.4433090161827,-14.3580158252271,-2.43705581600544,4217.62349377885,1.00076013347062
"r_ID__Hmax[ID_77,Intercept]",-22.5567386676609,0.134339638617684,9.14452925016434,-40.2133008407048,-28.8556999317832,-22.5891854995511,-16.4502291806615,-4.32674653518097,4633.55535221838,0.999995319350914
"r_ID__Hmax[ID_78,Intercept]",5.42474708018228,0.116830054216017,9.76844728771342,-13.6770990924422,-1.15136448532539,5.28448861475554,11.8129859940091,25.0653901681575,6991.04211144484,0.99998252764432
"r_ID__Hmax[ID_79,Intercept]",41.7308308009783,0.132323429181168,9.63520610050956,23.2765299411689,34.9822589469639,41.6496291068374,48.1312231891069,61.0118390766662,5302.10743288858,1.000423045487
"r_ID__Hmax[ID_8,Intercept]",9.38144849119009,0.141292504673884,10.0704494433831,-9.57039410701453,2.4674563115644,9.31077192352826,15.950339450853,30.3773053241386,5079.9502522129,1.00112306781553
"r_ID__Hmax[ID_80,Intercept]",7.06841737501375,0.151358842915025,9.79888582804002,-11.1556068181835,0.227716641081113,6.86359395617489,13.581201914002,26.614800653396,4191.19432047993,1.00097450318121
"r_ID__Hmax[ID_81,Intercept]",-11.8111474649474,0.14635213207644,9.29793999099114,-29.6775010273336,-18.0484080991562,-12.0090266828057,-5.68233483047831,6.65704159601706,4036.22502257522,1.00096384878938
"r_ID__Hmax[ID_82,Intercept]",-2.58962600373035,0.152014340485852,9.79166911934748,-21.5081228600553,-9.18456702168186,-2.76601189405842,3.99931099008604,16.8431725709856,4149.00864155236,1.00038326038305
"r_ID__Hmax[ID_84,Intercept]",15.5717625271972,0.119595256303758,9.21087439865663,-1.61866345025018,9.23404521433888,15.3336459291315,21.6535539326266,34.6233890011557,5931.62671730252,1.00006459624398
"r_ID__Hmax[ID_85,Intercept]",1.06024917181584,0.122609373457004,9.27977481380275,-16.8711323590695,-5.33482690710145,0.997610748471403,7.26994903841678,19.7681155419228,5728.32340317011,1.00158387912737
"r_ID__Hmax[ID_86,Intercept]",28.6492257484201,0.148630154982805,11.0963412146477,7.16429380252483,21.2511198376067,28.5969966053628,36.0000964515058,50.6011885338216,5573.72765809362,1.0001516304842
"r_ID__Hmax[ID_87,Intercept]",7.26424603278419,0.171169551847803,10.9958228465578,-13.7498175338668,-0.258777619891168,6.91106326318072,14.5001955349274,29.7350192466508,4126.6956617137,1.00017338228454
"r_ID__Hmax[ID_88,Intercept]",-14.6360258429422,0.152911213234659,9.59012837572769,-32.6011566003299,-21.3567415965917,-14.6910177568009,-8.39673346911059,4.37277344792116,3933.41865625731,1.00057529327222
"r_ID__Hmax[ID_89,Intercept]",3.57889792115319,0.145049937107161,10.6419612438596,-16.636793225657,-3.70001086696525,3.42488102830434,10.6113990002989,24.8755508558918,5382.80015538023,0.999990166437496
"r_ID__Hmax[ID_9,Intercept]",25.3790026500142,0.146130863817431,10.5434999429343,5.40535518073129,18.1412830596832,24.9361033868736,32.2471201623325,46.5277736316265,5205.7786386212,1.00013759626742
"r_ID__Hmax[ID_90,Intercept]",0.141324920530928,0.178850125558551,11.422730054119,-20.96109382765,-7.62875081946416,-0.508823488650391,7.50935074509136,24.3979150299148,4079.07159746638,1.00093433074494
"r_ID__Hmax[ID_91,Intercept]",-0.292041448612227,0.170731679577295,11.3278804751878,-21.9494064338164,-7.96394189140485,-0.526650063335598,7.22334299065498,22.3494504918311,4402.1931173795,1.00067081752835
"r_ID__Hmax[ID_92,Intercept]",12.8882235243814,0.109991430947983,10.9991430947983,-8.45786018203007,5.46398369631459,12.9218696967603,20.164594438915,34.5702127217304,10000,0.99993491288677
"r_ID__Hmax[ID_94,Intercept]",-0.0964966681124499,0.11510601786488,9.19833475981303,-17.6674270394437,-6.45128360486022,-0.226978450336961,5.96546771986591,18.318321871658,6385.90366780944,1.0002765376392
"r_ID__Hmax[ID_95,Intercept]",-2.13336197746317,0.0860552745380372,8.60552745380372,-18.7002904389019,-7.99118960326004,-2.20987216714853,3.47784713732341,15.4167893014292,10000,1.00046669182268
"r_ID__Hmax[ID_96,Intercept]",23.0720970449296,0.173033822703069,10.1254648999717,4.20713634558344,16.1419612479339,22.6307275083075,29.6129007441082,44.2346133303011,3424.26952045034,1.0012800997012
"r_ID__Hmax[ID_98,Intercept]",-6.02718829032568,0.126149862462049,9.34465444754093,-23.8233414969226,-12.6046983376478,-6.09253221477301,0.350356407668908,12.5597620038291,5487.22704146969,1.00098763622134
"r_ID__Hmax[ID_99,Intercept]",-28.2251344084691,0.131170901456927,8.81709036615933,-45.134220197825,-34.247376044165,-28.3435578382504,-22.4184456457377,-10.1827963112915,4518.30534911302,1.00045413346791
"r_ID__k[Da_Ae,Intercept]",-0.149601531916637,0.00800513722921602,0.497117893625811,-1.21054832117522,-0.447192506364721,-0.11115386730439,0.133936406281291,0.845288840168151,3856.39249427173,1.00061311484587
"r_ID__k[Da_Ol1,Intercept]",-0.632188278598194,0.01688810130565,0.557437250836665,-1.74927751318638,-1.03191285570731,-0.589577432982884,-0.166720680267079,0.251569121855717,1089.50774865948,1.00918924996993
"r_ID__k[F1,Intercept]",0.0842636767597046,0.00519971817346993,0.383175582320661,-0.654543326611146,-0.15068981801966,0.0561298668288678,0.316071558232394,0.896634221487348,5430.45277701003,1.000301636435
"r_ID__k[ID_1,Intercept]",0.0826431603890818,0.00704702493824182,0.46308572095778,-0.81661996322583,-0.189508836669046,0.0441514144378789,0.344180511119062,1.06882820856614,4318.28362147623,1.00067000299128
