"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__Hmax[ID_16,Intercept]",-0.872474829895455,0.0380626152680888,2.53208047485159,-4.91854323408613,-2.65120519257009,-1.22411094851551,0.56280385227584,5.11855951623025,4425.45326091172,1.0006728996725
"r_ID__Hmax[ID_160,Intercept]",-0.793696127858648,0.0219028746636951,2.19028746636951,-4.84726657241898,-2.29740313911724,-0.895668041481731,0.61299406544312,3.79689444863937,10000,1.00034124259958
"r_ID__Hmax[ID_161,Intercept]",-1.0977187643042,0.0345382968024738,2.70299314778221,-5.79973358235331,-3.06772588785966,-1.29328436286948,0.713719338809966,4.50714721712737,6124.74560824116,0.999735006111667
"r_ID__Hmax[ID_163,Intercept]",2.14366573850504,0.017555100990331,1.7555100990331,-1.21667163777553,0.943921066372944,2.08874819831723,3.28990635561194,5.6944606741883,10000,1.00011089922745
"r_ID__Hmax[ID_165,Intercept]",-0.919039914131786,0.0260545534231752,2.25628495782277,-4.91925148493524,-2.46664823957884,-1.09657822019372,0.465689949410874,4.00082352295434,7499.29829579365,1.00025099729522
"r_ID__Hmax[ID_166,Intercept]",-0.252064474308927,0.0232177934497961,2.32177934497961,-4.61148452134613,-1.82025859336822,-0.313287201218731,1.24721222916672,4.4726869930026,10000,0.999799707798271
"r_ID__Hmax[ID_169,Intercept]",-2.48380186688644,0.0336886305053151,2.63113010129733,-7.39807460997138,-4.29367726012856,-2.61172612060492,-0.782953615924756,2.92702199716441,6099.83283061196,1.00036640039183
"r_ID__Hmax[ID_17,Intercept]",1.52325993435307,0.0230970972576445,2.30970972576445,-2.83803622643467,-0.0599961379336334,1.49076925160932,3.00768382784604,6.22960854578839,10000,1.0000600103822
"r_ID__Hmax[ID_170,Intercept]",-1.7936749140315,0.0322852371090459,2.62298145533813,-6.53008662089894,-3.61240096768646,-1.89675710752998,-0.0989092727827849,3.66855146640128,6600.58578279744,1.00135410105372
"r_ID__Hmax[ID_171,Intercept]",0.190825323779741,0.0221152558911542,2.21152558911542,-3.88862136264049,-1.34552657005541,0.104370974170858,1.61034501433678,4.74919683147824,10000,1.00015580410932
"r_ID__Hmax[ID_172,Intercept]",-0.747255736905757,0.0247209624486779,2.47209624486779,-5.42814567979855,-2.41205615363819,-0.798255311145588,0.905042023093662,4.29275051212864,10000,1.00001190194548
"r_ID__Hmax[ID_174,Intercept]",-0.174630763743622,0.0234285906880251,2.34285906880251,-4.61625113404391,-1.7586257457105,-0.211504591613236,1.34648448961138,4.62235058899039,10000,1.00003662904361
"r_ID__Hmax[ID_175,Intercept]",0.684181510051493,0.0238604238842904,2.38604238842904,-3.80287921307533,-0.940132954702605,0.633356544388706,2.21204206108651,5.53745273336381,10000,1.00006103873706
"r_ID__Hmax[ID_176,Intercept]",-1.40389801097196,0.0265509445883666,2.42001783564683,-5.94613695466688,-3.05916982498123,-1.49540082150079,0.162334594647028,3.5569336151211,8307.6306670344,1.00029892384165
"r_ID__Hmax[ID_177,Intercept]",-1.61798424733638,0.0227507015810694,2.27507015810694,-5.81436707909146,-3.16685298275569,-1.71400304339767,-0.137243911661841,3.14911536994679,10000,0.999861120983831
"r_ID__Hmax[ID_18,Intercept]",0.415443002032242,0.0277618090732374,2.30195190453192,-3.69602921818742,-1.1747410967929,0.249422817292973,1.85320606480623,5.45323123751242,6875.38408990938,0.999957358755083
"r_ID__Hmax[ID_180,Intercept]",-1.49730445647489,0.0229597601755957,2.29597601755957,-5.52076958303968,-3.08617279460804,-1.63424036317062,-0.0369951181618492,3.3077825043017,10000,1.0009557607643
"r_ID__Hmax[ID_181,Intercept]",-2.45553416019968,0.0315477372699502,2.62877656580673,-7.21600184901781,-4.28795041576071,-2.59833389739131,-0.754577204599319,3.08081485174697,6943.37974950501,0.999869710147181
"r_ID__Hmax[ID_186,Intercept]",-2.00810384019268,0.0223306189314211,2.23306189314211,-6.09049577145651,-3.54849939842709,-2.1323816975154,-0.556987389035696,2.61110629689487,10000,0.999828119715419
"r_ID__Hmax[ID_189,Intercept]",-1.00220431711344,0.0294844604414845,2.94844604414845,-7.06419717767855,-2.88830652128496,-0.919037348076334,0.924168091004483,4.63761524422513,10000,0.999849500147478
"r_ID__Hmax[ID_19,Intercept]",-0.521135692938513,0.0398306011024427,2.91631419747683,-6.5339541892344,-2.3993472255385,-0.351205445038621,1.45211666030509,4.880399008938,5360.86539885336,1.00137292162177
"r_ID__Hmax[ID_191,Intercept]",2.70143316854285,0.0231963113204958,2.31963113204958,-1.71203403804918,1.14647996780794,2.64619030165952,4.22296205578093,7.3081875563523,10000,0.999920405876456
"r_ID__Hmax[ID_192,Intercept]",-0.392865021591657,0.0292159443553964,2.92159443553964,-6.33673622832653,-2.27280992540697,-0.359929477676506,1.49839786313568,5.27229569972975,10000,0.999750448411936
"r_ID__Hmax[ID_197,Intercept]",1.77332314386028,0.0176975775705279,1.76975775705279,-1.63909525164326,0.571516381638646,1.73800837141562,2.94274706368777,5.30525345026561,10000,0.99975520662133
"r_ID__Hmax[ID_198,Intercept]",-0.656914011233058,0.0196113648177553,1.96113648177553,-4.3471653944839,-1.99235982124754,-0.732958884068535,0.614415306788179,3.39408011951258,10000,1.00000909750164
"r_ID__Hmax[ID_199,Intercept]",-0.358781415486476,0.0239087924038477,2.39087924038477,-4.95412531040614,-1.97227807089219,-0.437520424817084,1.24161644872434,4.45402654475756,10000,0.999755926421565
"r_ID__Hmax[ID_2,Intercept]",-0.486473207050991,0.0252860147109371,2.52860147109371,-5.2722293730726,-2.21904897421869,-0.539253817363895,1.15261008596678,4.62666457615375,10000,0.999858332323804
"r_ID__Hmax[ID_20,Intercept]",-1.21563549790486,0.023073232141131,1.8204278651862,-4.41168426795208,-2.43974733869153,-1.33780458874599,-0.207050763296157,2.859062884276,6224.86701904512,1.00016321049981
"r_ID__Hmax[ID_201,Intercept]",-1.15761116671454,0.0205184272735923,2.05184272735923,-4.98848523062438,-2.54306787026034,-1.26282193671421,0.118040043760705,3.1420416642194,10000,1.00025691504287
"r_ID__Hmax[ID_202,Intercept]",-0.333723743535057,0.0289278167162805,2.89278167162805,-6.16545252672921,-2.22426564802226,-0.325895814168857,1.59274688213322,5.36492531905376,10000,1.00007638488441
"r_ID__Hmax[ID_207,Intercept]",-1.55857472661555,0.0272922181266363,2.40409395980898,-5.89716603748985,-3.23291074985546,-1.69213950838525,-0.0554963410444148,3.51920000228089,7759.34759505572,0.999862208186205
"r_ID__Hmax[ID_208,Intercept]",4.2670922922811,0.01771175287766,1.771175287766,0.889818992945307,3.05256958742001,4.24367628884733,5.43925957798077,7.77372246605487,10000,1.00013482373008
"r_ID__Hmax[ID_21,Intercept]",1.31209113275713,0.0237568942686273,2.37568942686273,-3.24176467030602,-0.315726127048084,1.27484937122906,2.92160090653066,6.01974333281361,10000,1.00009785594849
"r_ID__Hmax[ID_212,Intercept]",-0.39755370955715,0.0274250989810153,2.74250989810153,-5.71308834441867,-2.22097405925707,-0.422673039673717,1.43239244988425,5.02599084762753,10000,0.999901741132055
"r_ID__Hmax[ID_214,Intercept]",-1.62545487336672,0.0214173529704616,2.14173529704616,-5.56131470443517,-3.06795517723499,-1.71809515733498,-0.299961101793549,2.96284593116993,10000,1.00072533139069
"r_ID__Hmax[ID_217,Intercept]",2.23440682886266,0.0178831077925714,1.78831077925714,-1.16764458515226,1.02480887347834,2.18406187336244,3.39001590889527,5.8902900531281,10000,1.00013295727666
"r_ID__Hmax[ID_223,Intercept]",0.465341840010854,0.0182705889914447,1.82705889914447,-2.99290785248485,-0.787290314671366,0.4558833368364,1.64041225420119,4.20186593111634,10000,1.0001799786831
"r_ID__Hmax[ID_224,Intercept]",-1.17743136312846,0.0212512784795332,2.12512784795332,-5.1302009820014,-2.61488239798425,-1.2814888936434,0.148109862520892,3.34752189078905,10000,1.00021963851839
"r_ID__Hmax[ID_227,Intercept]",-0.643755509392058,0.0193952984679213,1.93952984679213,-4.23050133029612,-1.96142829338518,-0.697518215709503,0.579518990053754,3.41697651426994,10000,0.999956680004248
"r_ID__Hmax[ID_23,Intercept]",-0.3433260116418,0.0228191443231484,2.13526350040355,-4.09312608451033,-1.79320593410548,-0.524152355305051,0.936120275889717,4.28877155076421,8755.96954987575,0.99973760508427
"r_ID__Hmax[ID_231,Intercept]",-0.776604307221567,0.0259391446568831,2.59391446568831,-5.62720094679712,-2.54222759127891,-0.847171893212867,0.903661743872183,4.50308446582206,10000,0.99988110539009
"r_ID__Hmax[ID_234,Intercept]",0.421777492723183,0.0187927273677301,1.87927273677301,-3.14654830680562,-0.847601584196474,0.375925812685797,1.6262450837099,4.27853368272613,10000,0.999845514703546
"r_ID__Hmax[ID_24,Intercept]",-1.37151564154165,0.0236677155012538,2.16046895091766,-5.3043508728738,-2.84683901571386,-1.50994993996962,-0.0516843926473811,3.31452162250134,8332.65456237034,0.999985613505812
"r_ID__Hmax[ID_25,Intercept]",0.483324318355597,0.0227779698323461,2.27779698323461,-3.77627273480589,-1.06086909296652,0.394996886742543,1.95530382054229,5.20705997246877,10000,1.00001471331597
"r_ID__Hmax[ID_26,Intercept]",-1.72607846286376,0.0248385550978284,2.03853801455814,-5.22507140705129,-3.12060040119268,-1.91631778362813,-0.543094694261298,2.91615401266685,6735.7346797712,1.00011536374508
"r_ID__Hmax[ID_27,Intercept]",1.01525271352083,0.0197130380439363,1.97130380439363,-2.62752171397395,-0.323702285808387,0.924378931031208,2.2754246750964,5.11287769316731,10000,0.99999722584719
"r_ID__Hmax[ID_28,Intercept]",-0.886268669498187,0.0303845880125773,3.03845880125773,-7.02949351439513,-2.86946495366407,-0.826206796551225,1.13064360709482,4.91696400447043,10000,1.00030284209717
"r_ID__Hmax[ID_29,Intercept]",-1.22181898326907,0.0229079400164418,2.29079400164418,-5.43705939611167,-2.8020749220015,-1.2936787623109,0.214543860376663,3.58008119297393,10000,1.00060876682519
"r_ID__Hmax[ID_3,Intercept]",-1.27780939188221,0.0143778428105577,1.43778428105577,-4.0269011537379,-2.24139102400307,-1.30747057723731,-0.337986454625013,1.6102704368811,10000,0.99975916100764
